"Date","ZM-US","CTAS-US","FAST-US","ANSS-US","WBA-US","ADSK-US","ADI-US","ILMN-US","MSFT-US","MAR-US","SBUX-US","MNST-US","DLTR-US","COST-US","FISV-US","REGN-US","ALGN-US","QCOM-US","SIRI-US","SGEN-US","ADP-US","BIIB-US","GILD-US","AMGN-US","ROST-US","ATVI-US","TXN-US","AMZN-US","CTSH-US","ORLY-US","NVDA-US","KLAC-US","AEP-US","ADBE-US","PCAR-US","NFLX-US","MCHP-US","MRVL-US","MU-US","CDNS-US","AAPL-US","EBAY-US","LRCX-US","SNPS-US","IDXX-US","INTC-US","CSCO-US","EA-US","ISRG-US","PEP-US","INTU-US","XEL-US","CPRT-US","BKNG-US","PAYX-US","AMAT-US","VRTX-US","EXC-US","DXCM-US","LULU-US","GOOGL-US","MELI-US","KDP-US","NXPI-US","MDLZ-US","CMCSA-US","VRSK-US","AVGO-US","TSLA-US","CHTR-US","TMUS-US","META-US","TEAM-US","WDAY-US","PYPL-US","KHC-US","PDD-US","MRNA-US","sentiment"
2022-09-09,82.62,431.35,51.2,258.8,36.24,211.68,154.18,210.35,264.46,162.36,88.69,46.215,144.45,536.58,106.46,724.32,263.11,132.05,6.27,155.47,244.3,211.84,65.28,247.69,93.51,78.51,170.74,133.27,65.51,721.02,143.87,358.67,104.71,394.78,58.98667,233.57,66.96,49.74,57.44,174.68,157.37,45.1,450.78,340.18,374.13,31.46,45.77,128.93,221.32,173.22,450.03,76.98,58.055,1981.03,126.83,96.51,292.11,45.84,92.89,348.65,110.65,970.99,38.69,168.14,61.33,35.43,192.04,522.4,299.68,405.91,145.7,169.15,258.93,169.96,96.23,36.46,69.76,142.28,0.277720241324201
2022-09-12,84.08,428.91,50.77,261.42,36.63,215.16,155.65,212.49,266.65,163.78,89.07,46.78,145.75,539.52,109.05,710.74,267.79,133,6.26,150.1,243.95,212.88,68.01,237.62,94.98,78.13,170.58,136.45,66.32,727.42,145.05,357.47,105.18,396.36,59.620003,236.53,67.42,50.25,57.94,175.02,163.43,45.52,447.3,339.56,376.59,31.56,46.4,130.85,222.02,173.9,455.37,77.41,58.5,2013.32,127.33,96.3,293.48,46.11,94.18,352.74,110.86,1002.01,39.01,169.07,61.9,35.69,192.83,529.06,304.42,406.45,145.15,168.96,264.79,169.75,97.65,36.73,71.56,140.32,0.188852778920742
2022-09-13,78.86,408.64,48.02,248.76,34.74,208.34,148.25,199.12,251.99,157.88,87.84,44.765,138.5,510.3,105.92,701.39,247.06,124.93,6.01,144.43,235.06,203.91,65.1,226.86,89.86,76.76,162.65,126.82,62.83,695.68,131.31,340.68,102.2,368.39,57.373333,218.13,63.16,48.02,53.62,166.92,153.84,42.79,420.48,323.61,350.43,29.29,44.11,127.59,211.4,167.41,429.31,75.08,55.075,1920.8,122.08,90.39,280.67,44.02,89.17,337.32,104.32,943.9,37.69,155.46,59.88,33.46,186.25,503.65,292.13,386.89,137.74,153.13,248.9,160.11,95.01,35.06,67.82,131.3,-0.0781949057010786
2022-09-14,79.59,402.89,47.92,247,34.77,208.52,150.25,196.86,252.22,162.54,92.7,44.465,138.01,508,105.9,697.62,246.74,127.53,6.01,143.67,234.48,204.11,65.18,228.12,89.46,76.6,165.26,128.55,62.03,689.43,131.28,346.61,103.32,371.52,57.593334,224.12,65.69,48.41,53.11,167.23,155.31,42.57,421.76,323.37,350.47,29.18,43.96,126.92,210.78,168.68,436.84,75.31,55.38,1967.38,121.15,90.64,284.86,44.35,90.57,342.92,105,960.33,37.74,159.45,60.24,34.47,185.91,510.75,302.61,385.11,141.93,151.47,255.57,160.13,97.66,34.96,69.87,139.4,0.014468616025641
2022-09-15,80.21,398.57,47.23,241.45,34.23,201.3,147.87,201.97,245.38,162.51,92.22,43.685,137.94,503.5,104.58,705.85,252,124.98,5.94,141.31,230.71,206.72,65,227.66,89.56,76.83,162.67,126.28,62.04,688.87,129.29,337.36,100.19,309.13,57.093334,235.38,64.6,46.67,52.69,163.05,152.37,42.66,413.44,315.94,349.84,28.84,43.29,124.41,209.62,165.88,422.12,73.38,55.305,1956.77,118.96,88.92,287.67,43.24,90.98,338.6,102.91,965.78,37.23,159.68,59.57,34,183.98,500.14,303.75,376,141.02,149.55,252.89,154.33,96.4,34.61,68.44,135.86,-0.00973536137640447
2022-09-16,78.68,404.33,47.36,240.74,34.27,194.97,149.31,199.88,244.74,154.92,91.31,43.62,141.92,504.14,103.61,710.3,249.02,124.95,5.97,142.03,233.64,208.26,65.6,231.14,90.25,76.02,165.26,123.53,62.2,693.51,131.98,335.53,100.36,299.5,56.760002,240.13,65.7,46.35,52.85,164.27,150.7,42,409.22,314.21,342.56,29.24,43.3,121.74,206.28,166.97,423,73.9,55.05,1876.45,120.13,88.87,289.71,43.21,90.09,333.24,102.8,919.11,37.17,159.94,60.3,34.52,184.43,502.5,303.35,377.58,139.95,146.29,242.9,152.29,94,34.71,65.67,137.74,-0.0246452610204082
2022-09-19,78.32,407.84,48.43,241.43,34.15,196.89,149.61,198.81,244.52,157.36,92.14,43.925,142.91,506.57,103.65,715.34,244.19,126.65,6.02,139.42,235.72,209.26,65.82,230.76,90.74,75.94,166.25,124.66,63.21,695.28,133.82,334.35,101.11,296.06,58.193336,243.63,66.89,46.15,52.1,167.19,154.48,41.35,409.22,317.32,339.67,29.44,43.3,122.93,202.21,168.73,423.69,74.53,55.545,1902.99,121.49,89.72,285.14,43.39,87.94,337.08,103.07,933.1,37.77,163.1,60.38,34.46,184.25,501.84,309.07,372.13,140.71,148.02,241.62,155,95.03,34.61,65.79,127.9,0.152712866666667
2022-09-20,77.09,406,47.77,239.35,33.99,194.97,149.78,194.7,242.45,157.01,90.79,43.85,142.62,499.52,102.17,704.22,232.22,124.77,6,141.99,233.54,204.2,64.58,227.71,88.3,75.04,166.06,122.19,61.96,701.07,131.76,329.9,99.76,291.06,57.693336,242.85,65.37,45.29,50.8,166.99,156.9,39.9,403.4,316.26,338,28.96,42.58,120.54,199.55,168.92,417.82,73.48,55.045,1896.63,120.04,88.12,286.94,42.78,87.37,331.57,101.14,905.69,37.43,160.9,59.75,33.84,182.33,493.06,308.73,362.94,139.64,146.09,235.19,152.65,91.63,33.94,66.1,129.705,-0.170188416741071
2022-09-21,75.94,399.84,47.39,235.42,33.43,192.42,148.44,198.17,238.95,148.17,88.6,43.52,141.87,493.07,99.59,684.63,226.68,124.62,5.91,141.55,230.42,199.34,63.5,224.46,87.85,75.32,163.3,118.54,60.08,695.425,132.61,322.86,98.57,286.3,56.973335,236.87,64.73,45.46,50.1,166.04,153.72,38.93,398.65,313.11,333.48,28.47,41.59,117.49,195.04,168.44,408.68,72.5,53.94,1806.7,117.91,87.09,280.4,42.1,84.46,318.12,99.28,887.5,37.16,159.17,59.75,32.7,180.31,482.14,300.8,353.03,136.77,142.12,232.3,150.98,91.18,34.44,62.49,125.76,-0.125164313521127
2022-09-22,74.54,388.77,47.59,232.04,33.32,187.15,145.34,193.49,240.98,140.11,84.7,43.385,139.33,487.17,98.56,688.26,217.95,123.68,5.87,140.55,230.47,200.62,63.77,227.75,86.59,77.03,162.62,117.31,59.8,693.56,125.61,313.07,98.88,287.06,56.600002,237.05,63.31,43.52,49.66,162.32,152.74,38.3,386.83,306.97,326.08,28.07,41.15,117.42,191.08,168.6,396.71,72.45,52.54,1720.58,117.61,85.04,286.34,41.68,80.96,306.3,100.14,850,37.11,155.13,59.8,32.47,175.06,477.61,288.59,333.96,135.05,142.82,220.69,150.49,87.66,34.26,63.46,124.32,-0.0177943468817205
2022-09-23,74.45,389.89,47.72,229.54,32.83,184.56,141.92,190.38,237.92,137.48,84.17,43.545,141.29,466.4,97.95,697.33,222.43,121.19,5.81,139.2,230.28,197.78,62.86,226.97,84.44,74.95,161.29,113.78,58.85,688.23,125.16,307.6,97.74,284.56,55.873333,226.41,62.18,43.29,50.1,160.97,150.43,38.19,380.56,303.28,334.2,27.52,40.66,115.64,190.52,168.52,393.97,71.56,53.07,1669.88,115.02,84.29,283.45,41.67,80.66,293.2,98.74,815.01,37.08,152.94,58.95,31.84,175.2,468.68,275.33,321.66,132.33,140.41,217.56,151.24,86.97,33.92,60.05,123.64,-0.162218616304348
2022-09-26,73.33,387.15,47.3,229.72,32.69,183.99,140.82,184.12,237.45,136.22,84.81,43.955,138.23,480.3,95.9,686.1,219.64,119.74,5.81,135.27,228.64,195.75,62.34,226.87,82.93,74.33,160.46,115.15,58.69,693.72,122.28,303.57,95.63,276.96,55.333336,224.07,61.46,42.61,48.88,162.38,150.77,38.13,371.44,303.34,331.22,26.97,40.58,114.82,187.93,168.45,395.8,69.95,53.305,1669.25,114.04,82.94,276.78,40.58,80.35,294.66,98.17,799.58,37.28,151.95,58.35,30.89,173.42,462.26,276.01,306.2,132.32,136.37,213.61,146.97,84.26,34.06,60.66,119.69,-0.139912454081633
2022-09-27,74.26,383.53,46.92,227.57,32.43,187.96,141.81,186.84,236.41,138.68,84.28,43.675,136.04,478.3,95.14,695.01,214.22,120.34,5.82,135.35,227.62,197.79,62.63,225.99,84.4,74.86,160.71,114.41,57.97,693.19,124.13,308.38,92.86,277.57,55.306667,224.36,62.51,43.4,50.58,163.13,151.76,37.57,376.7,306.09,329.73,26.89,40.52,115.14,186.38,166.01,400.77,68.37,54.415,1669.16,113.32,84.15,284.74,40.15,79.64,299.19,97.5,804.69,35.97,153.51,57.58,30.26,171.03,464.75,282.94,306.89,132.68,134.4,214.59,149.18,85.75,32.95,60.99,122.23,-0.00847208466076695
2022-09-28,75.89,394.55,47.59,232.19,33.2,190.98,144.58,201.29,241.07,143.82,87.11,44.7,137.97,488.29,96.17,705.42,212.1,118.93,5.95,137.72,231.95,276.61,63.93,230.98,87.01,75.39,162.8,118.01,59.26,717.63,127.36,315.69,93.56,281.4,56.88667,245.2,63.9,44.55,51,166.97,149.84,38.61,381.65,313.16,334.03,27.13,41.34,118.35,192.4,168.67,409.29,68.91,55.6,1726.88,117.38,86,292.41,39.68,83.33,309.34,100.05,865.24,36.57,156.44,58.14,31.16,173.73,465.96,287.81,321.08,135.52,141.61,218.14,156.85,91.12,33.62,62.98,122.15,0.283978889705882
2022-09-29,74.47,389.55,46.57,227.53,31.55,189.46,141.99,193.81,237.5,140.51,86.57,44.005,136.84,478.98,94.85,691.82,211.01,114.84,5.78,135.7,227.75,264.28,63.07,228.41,84.03,74.87,158.45,114.8,58.45,711.76,122.2,310.71,89.07,278.25,56.58,239.71,61.99,42.87,50.01,164.69,142.48,37.69,370.55,309.22,331.81,26.38,40.57,117.47,189.06,166.61,396.81,65.36,54.89,1678.92,113.39,84.42,292.8,37.75,82.1,300.22,97.42,829.68,36.12,151.01,56.67,30.43,173.55,450.13,268.21,312.59,134.64,136.41,212.33,156.26,88.7,33.56,60.77,118.07,-0.21445547024952
2022-09-30,73.59,388.19,46.04,221.7,31.4,186.8,139.34,190.79,232.9,140.14,84.26,43.48,136.1,472.27,93.57,688.87,207.11,112.98,5.71,136.83,226.19,267,61.69,225.4,84.27,74.34,154.78,113,57.44,703.35,121.39,302.63,86.45,275.2,55.793335,235.44,61.03,42.91,50.1,163.43,138.2,36.81,366,305.51,325.8,25.77,40,115.71,187.44,163.26,387.32,64,53.2,1643.21,112.21,81.93,289.54,37.46,80.54,279.56,95.65,827.78,35.82,147.51,54.83,29.33,170.53,444.01,265.25,303.35,134.17,135.68,210.59,152.22,86.07,33.35,62.58,118.25,-0.115017589880952
2022-10-03,73.94,400.84,47.39,227.97,32.43,192.46,145.13,187.24,240.74,140.8,85.62,44.535,141.65,477.73,95.42,735.13,215.64,117.22,5.86,137.7,232.25,264.3,62.32,230.44,85.96,74.36,159.84,115.88,59.03,718.19,125.12,316.53,88.23,285.24,57.653336,239.04,63.66,44.5,51.72,170.28,142.45,37.22,389.68,316.98,336.68,26.97,41.29,119.86,193.36,165.25,396.8,65.54,54.825,1678.93,114.86,86.25,297.43,38.48,84.98,292.1,98.64,882.3,36.87,151.96,56.35,30.63,174.36,456.78,242.4,320.27,138.9,138.61,217.33,154.25,87.18,33.96,62.65,120.99,0.192167512135922
2022-10-04,77.54,411.02,48.39,233.21,33.39,199.99,150.85,205.06,248.88,147.56,88.51,45.825,142.15,486.13,98.73,739.54,229.91,122.37,5.97,139.17,236.62,267.45,65.31,233.02,89.38,75,165.15,121.09,60.66,729.71,131.67,327.29,90.66,294.97,59.940002,240.74,66.7,47.04,53.96,171.33,146.1,38.67,400.63,321.7,348.59,27.7,41.82,123.2,201.54,167.11,412.01,66.47,56.945,1759.04,115.39,89.41,300.64,40.01,90.97,307.8,101.64,948.25,37.26,159.89,57.53,30.99,179.69,479.86,249.44,328.54,142.54,140.28,236.21,159,92.79,34.33,66.47,125.67,0.0450006096121417
2022-10-05,77.52,411.94,48.13,233.84,33.16,204.53,151.89,218.52,249.2,147.18,90.12,46.09,142.76,480.32,100.55,745.68,228.81,124.89,5.97,136.87,239.05,261.69,65.45,233.82,89.82,74.11,167.8,120.95,60.63,732.09,132.09,329.05,87.7,297.38,60.60667,236.73,67.39,48.36,54.73,169.7,146.4,39.12,399.91,321.37,350.12,27.64,41.99,122.67,201.38,166,413.58,64.33,56.395,1726.71,114.59,89.22,302.02,38.7,91.08,310.05,101.43,933.76,37.44,161.24,57.24,30.74,179.93,484.8,240.81,329.28,141.23,138.98,242.46,159.45,93.83,33.89,66.17,125.62,0.000560849999999994
2022-10-06,78.35,410.61,47.38,232.23,32.25,205.87,150.97,212.72,246.79,144.07,89.35,45.87,142.13,482.49,99.08,731.86,222.36,125.28,5.93,136.28,234.89,262.26,64.95,230.94,88.24,73.83,166.54,120.3,59.71,732.41,131.3,327.49,84.51,298.41,59.8,240.02,67.12,47.96,54.62,168.41,145.43,38.89,397.6,321.93,346.02,27.18,41.52,123.66,197.7,162.8,411.32,61.82,56.66,1709.73,111.69,88.12,298.63,37.76,95.21,310.48,101.42,929.18,37.14,158.99,56.01,30.05,175.69,479.5,238.13,323.95,139.42,139.07,238.99,159.5,94.42,33.42,65.26,125.15,-0.118682679435484
2022-10-07,76.59,398.41,45.85,218.3,30.52,194.74,144.92,206.18,234.24,141.5,87.03,45.145,141.95,468.15,98.7,722.37,211.58,120.91,5.87,131.26,227.12,257.89,64.29,229.03,86.86,73.35,159.28,114.56,58.49,710.77,120.76,314.16,82.99,288.77,58.453335,224.75,63.82,42.35,52.91,158.9,140.09,37.55,374.84,307.01,333.24,25.72,40.27,122.31,188.68,161.61,392.96,59.86,54.84,1685.16,109.59,82.6,295.23,36.96,102.14,298.22,98.68,881.99,36.5,151.75,55.26,29.27,170.56,460.48,223.07,312.53,137.59,133.45,228.24,152.88,90.17,33.03,63.56,119.32,-0.33030130779896
2022-10-10,73.72,397.71,46.17,209.11,31.84,191.03,140.9,203.53,229.25,140.5,87.06,45.51,141.46,466.31,98.49,730.92,207.38,114.6,5.93,130.95,228.69,254.78,64.46,232.15,85.87,73.75,156.79,113.67,58.15,724.57,116.7,299.34,84.45,285.72,58.586666,229.98,61.23,40.3,51.38,154.71,140.42,37.56,350.72,292.98,324.72,25.2,39.89,120.68,186.55,161.82,387.64,60.21,55.435,1671.33,109.88,79.19,294.54,37.81,100.22,289.85,97.86,872.6,36.97,147.5,55.62,29.13,169.67,437.7,222.96,318.3,137.73,133.79,220.27,147.83,84.52,34.07,58.26,123.42,-0.134910742025862
2022-10-11,73.71,393.5,46.38,200.33,32.61,191.03,138.8,199.16,225.41,138.79,86.21,44.73,141.69,472.02,95.45,737.41,208.45,110.03,5.97,133.18,226.27,254.07,65.67,245.44,86.14,73.55,153.45,112.21,57.22,730.9,115.86,280.92,84.87,284.83,59.38,214.29,59.55,38.66,53.71,148.04,138.98,36.95,327.05,277.34,325.71,25.04,39.58,119.25,185.9,162.59,383.48,59.83,54.93,1634.61,108.34,76.3,295.16,37.47,99.68,295.68,97.18,834.67,37.55,143.75,56.28,28.68,169.5,430.76,216.5,308.44,137.15,128.54,207.64,142.7,83.09,34.94,55.71,120.72,-0.0477044188006483
2022-10-12,75.22,387.48,45.67,201.95,31.94,193.64,138.59,198.27,225.75,141.87,86.87,44.785,138.71,466.38,93.7,728.06,208.05,108.64,5.96,133.29,224.11,253.67,65.39,246.44,84.51,73.5,151.55,112.9,56.75,727.56,115,274.81,81.74,286.15,59.033337,220.87,57.84,37.98,52.75,147.97,138.34,37.13,323.98,276.19,328.12,25.33,39.27,118.88,186.34,169.39,388.06,57.94,55.35,1675.62,108,76.01,290.13,35.96,98.32,295.5,97.56,820.65,37.71,140.28,56.83,28.69,168.1,430.57,217.24,306.31,132.94,127.5,203.37,143.93,83.81,35.3,55.94,130.72,0.0483800907932012
2022-10-13,74.73,392.82,46.79,205.67,33.65,193.85,142.75,202.64,234.24,143.22,89.37,45.04,140.52,467.99,95.65,752.56,212.31,112.86,6.14,133.53,229.9,269.94,66.46,251.66,85.45,73.12,154.34,112.53,58.95,737.98,119.6,278.54,84.78,294.74,60.16,232.51,59.44,39.13,54.86,150.55,142.99,37.96,340.61,287.43,335.22,26.42,40.61,121.22,190.38,174.61,395.78,59.74,55.27,1692.13,110.27,79.42,296.54,37.23,101.72,294.51,99.06,822.06,38.14,143.17,57.68,30.23,169.74,437.97,221.72,325.94,133.08,130.29,202.2,142.71,84.04,35.78,55.37,134.72,0.23200768125
2022-10-14,72.29,381.36,43.87,203.21,33.24,189.81,136.73,199.32,228.56,143.53,86.37,43.7,136.08,454.65,94.14,736.06,201.63,109.95,6.05,133.4,225.91,264.63,66.17,251.34,81.45,72.13,148.34,106.9,58.6,731.91,112.27,263.7,83.52,287.94,58.846664,230,57.31,37.01,52.72,147.45,138.38,37.08,314.95,277.61,324.64,25.91,40.2,120.37,183.06,170.19,380.11,58.86,53.92,1670.49,109.19,74.82,293.21,36.59,97.41,288.78,96.56,756.88,37.33,138.09,56.94,30.05,166.84,427.1,204.99,323.31,131.52,126.76,189,139.59,80.47,35.73,52.92,134,-0.172232938425926
2022-10-17,76.69,394.05,46.1,211.8,33,198.7,139.12,207.11,237.53,147.85,88.9,44.69,137.17,464.17,97.37,735.96,211.44,111.59,6.19,135.99,233.08,269.55,66.38,252.93,84.21,71.76,150.99,113.79,59.88,736.27,118.88,263.22,85.05,293.5,59.233334,245.1,58.94,37.87,53.5,154.07,142.41,37.85,315.42,289.26,339.49,26.42,41.3,121.03,190.12,172.73,403.74,60.6,55.46,1747.49,111.95,74.41,297.02,37.1,99.73,297.65,99.97,850.66,37.76,141.27,57.44,30.82,171.44,435.37,219.35,331.69,133.84,134.04,204.67,148.94,84.66,35.49,55.48,139.25,0.17354850954955
2022-10-18,78.23,402.08,47.48,216.95,33.1,200.7,141.1,208.68,238.5,149.99,88.96,45.24,139.78,473.27,97.17,722.71,210,111.21,6.23,134.84,235.02,270.28,66.87,252.12,84.66,72.26,151.51,116.36,60.72,742.11,119.67,268.76,86.58,292.98,60.466667,240.86,59.27,37.74,52.55,155.56,143.75,38.5,322.06,292.27,342.16,25.87,41.79,123.37,193.73,175.06,408.65,61.62,56.27,1773.96,113.38,75.23,300.17,37.56,96.93,297.76,100.77,853.29,38.37,140.95,58.35,30.75,173.86,434.83,220.19,328.87,136.16,132.8,201.44,152.61,85.29,36.07,58.37,134.09,0.087838695951417
2022-10-19,76.33,400.25,46.08,214.19,33.39,197.02,141.33,204.73,236.48,149.99,87.52,44.12,139.97,471.43,96.23,709.37,204.98,112.85,6.14,129.83,233.24,264.45,66.19,248.19,83.66,72.21,152.65,115.07,59.81,737.72,120.51,271.96,85.9,299.83,60.493332,272.38,59.32,38.1,53.03,153.72,143.86,37.81,330.08,288.96,335.49,26,41.88,123.84,211.14,173.36,402.07,61.1,55.475,1771.82,111.45,77.26,292.02,36.85,96.84,296.87,99.63,815.45,37.78,141.32,57.7,30.39,169.36,435.3,222.04,324.65,135.74,133.23,187.73,146.5,84.47,36.29,54.49,123.52,0.0555345690104166
2022-10-20,79.96,392.7,45.35,210.51,33.36,197.83,142.08,208.64,236.15,147.52,86.79,43.505,139.03,464.62,95.01,705.89,198.28,111.98,6.1,126.7,229.48,262.65,66.16,247.45,82.49,73.31,153.72,115.25,59.78,730.92,121.94,277.01,83.93,302.38,58.38,268.16,59.26,38.07,53.7,153.05,143.39,37.62,355.87,289.71,331.2,26.08,41.71,123.55,212,171.46,401.15,59.725,54.405,1773.62,111.06,78.66,290.16,35.54,94.36,293.13,99.97,820.47,37.28,139.04,56.91,30.46,165.69,430.3,207.28,328.12,136.02,131.53,192.62,145.42,84.78,35.34,55.89,118.38,-0.0154771714975845
